,'station',date,storage
4263,ORO,2009-07-11,1858144
4264,ORO,2009-08-11,1464217
4265,ORO,2009-09-11,1347389
4266,ORO,2009-10-11,1321050
4267,ORO,2009-11-11,1246493
4268,ORO,2009-12-11,1063464
4269,ORO,2010-01-11,1009149
4270,ORO,2010-02-11,1261896
4271,ORO,2010-03-11,1480565
4272,ORO,2010-04-11,1786780
4273,ORO,2010-05-11,2307899
4274,ORO,2010-06-11,2654189
4275,ORO,2010-07-11,2644519
4276,ORO,2010-08-11,2283774
4277,ORO,2010-09-11,1906092
4278,ORO,2010-10-11,1729124
4279,ORO,2010-11-11,1679228
4280,ORO,2010-12-11,1715440
4281,ORO,2011-01-11,2270795
4282,ORO,2011-02-11,2497907
4283,ORO,2011-03-11,2869030
4284,ORO,2011-04-11,2978026
4285,ORO,2011-05-11,3342409
4286,ORO,2011-06-11,3495239
4287,ORO,2011-07-11,3531883
4288,ORO,2011-08-11,3438690
4289,ORO,2011-09-11,3215501
4290,ORO,2011-10-11,2948217
4291,ORO,2011-11-11,2861140
4292,ORO,2011-12-11,2698430
4293,ORO,2012-01-11,2510171
4294,ORO,2012-02-11,2546589
4295,ORO,2012-03-11,2510051
4296,ORO,2012-04-11,3076874
4297,ORO,2012-05-11,3506062
4298,ORO,2012-06-11,3459022
4299,ORO,2012-07-11,3047079
4300,ORO,2012-08-11,2476209
4301,ORO,2012-09-11,2097982
4302,ORO,2012-10-11,1876249
4303,ORO,2012-11-11,1792634
4304,ORO,2012-12-11,2292960
4305,ORO,2013-01-11,2572880
4306,ORO,2013-02-11,2759559
4307,ORO,2013-03-11,2888138
4308,ORO,2013-04-11,3055184
4309,ORO,2013-05-11,2964348
4310,ORO,2013-06-11,2747125
4311,ORO,2013-07-11,2414247
4312,ORO,2013-08-11,2011135
4313,ORO,2013-09-11,1695432
4314,ORO,2013-10-11,1608794
4315,ORO,2013-11-11,1454484
4316,ORO,2013-12-11,1360893
4317,ORO,2014-01-11,1285338
4318,ORO,2014-02-11,1349312
4319,ORO,2014-03-11,1571159
4320,ORO,2014-04-11,1812346
4321,ORO,2014-05-11,1840761
4322,ORO,2014-06-11,1678015
4323,ORO,2014-07-11,1411532
4324,ORO,2014-08-11,1188711
4325,ORO,2014-09-11,1090053
4326,ORO,2014-10-11,1049937
4327,ORO,2014-11-11,915221
4328,ORO,2014-12-11,1075126
4329,ORO,2015-01-11,1387688
4330,ORO,2015-02-11,1627709
4331,ORO,2015-03-11,1769094
4332,ORO,2015-04-11,1802911
4333,ORO,2015-05-11,1691957
4334,ORO,2015-06-11,1512688
4335,ORO,2015-07-11,1310094
4336,ORO,2015-08-11,1110508
4337,ORO,2015-09-11,1057565
4338,ORO,2015-10-11,1046037
4339,ORO,2015-11-11,970534
4340,ORO,2015-12-11,920443
4341,ORO,2016-01-11,1057633
4342,ORO,2016-02-11,1675870
4343,ORO,2016-03-11,2322552
4344,ORO,2016-04-11,3208423
4345,ORO,2016-05-11,3407661
4346,ORO,2016-06-11,3230581
4347,ORO,2016-07-11,2726575
4348,ORO,2016-08-11,2124680
4349,ORO,2016-09-11,1729792
4350,ORO,2016-10-11,1564489
4351,ORO,2016-11-11,1537215
4352,ORO,2016-12-11,1576599
4353,ORO,2017-01-11,2738549
4354,ORO,2017-02-11,3578367
4355,ORO,2017-03-11,2955858
4356,ORO,2017-04-11,2945442
4357,ORO,2017-05-11,2755586
4358,ORO,2017-06-11,2347908
4359,ORO,2017-07-11,2311058
4360,ORO,2017-08-11,1953996
4361,ORO,2017-09-11,1556333
4362,ORO,2017-10-11,1277364
4363,ORO,2017-11-11,1180867
